T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
0.38679245283018865,0.47619047619047616,0.3577981651376146,0.7823343848580464,0.4871794871794872,0.4181818181818182,0.6791666666666666,0.49371633752244165,1.9166666666666667
0.3773584905660377,0.5042016806722689,0.40672782874617736,0.7791798107255516,0.6282051282051282,0.3818181818181818,0.2916666666666667,0.43087971274685816,1.8333333333333333
0.5,0.5826330532212884,0.48012232415902134,0.7539432176656149,0.5384615384615384,0.4181818181818182,0.3208333333333333,0.33572710951526036,105.83333333333331
0.49685534591194963,0.6162464985994397,0.418960244648318,0.7287066246056781,0.47435897435897434,0.3636363636363636,0.22916666666666669,0.2315978456014363,117.58333333333331
0.5440251572327044,0.672268907563025,0.4159021406727828,0.5741324921135664,0.42307692307692313,0.2909090909090909,0.175,0.2944344703770198,122.70833333333331
0.5377358490566038,0.649859943977591,0.45565749235474,0.5962145110410084,0.5641025641025641,0.2909090909090909,0.14583333333333331,0.16517055655296228,111.95833333333331
0.5,0.649859943977591,0.5535168195718654,0.6813880126182958,0.6025641025641025,0.32727272727272727,0.45416666666666666,0.3644524236983842,59.20833333333334
0.5125786163522013,0.5658263305322128,0.4403669724770642,0.776025236593064,0.4487179487179487,0.4363636363636364,0.2625,0.2315978456014363,77.20833333333333
0.5628930817610063,0.6134453781512604,0.547400611620795,0.5362776025236613,0.6153846153846154,0.3636363636363636,0.5708333333333332,0.4649910233393178,98.70833333333331
0.6415094339622642,0.7002801120448178,0.5412844036697246,0.5741324921135664,0.41025641025641024,0.23636363636363641,0.2375,0.16517055655296228,123.70833333333331
0.6100628930817611,0.7002801120448178,0.547400611620795,0.5457413249211349,0.4358974358974359,0.4181818181818182,0.4791666666666667,0.2944344703770198,64.79166666666667
0.5314465408805031,0.6862745098039214,0.5412844036697246,0.5962145110410084,0.39743589743589747,0.4181818181818182,0.6458333333333333,0.3644524236983842,52.33333333333334
0.5188679245283019,0.5546218487394957,0.510703363914373,0.5394321766561525,0.4358974358974359,0.2909090909090909,0.5291666666666666,0.3644524236983842,52.04166666666666
0.5377358490566038,0.5910364145658262,0.510703363914373,0.5520504731861209,0.41025641025641024,0.23636363636363641,0.25416666666666665,0.1992818671454219,128.33333333333334
0.5660377358490565,0.6078431372549019,0.5198776758409785,0.5394321766561525,0.47435897435897434,0.32727272727272727,0.3,0.2315978456014363,0.0
0.5943396226415094,0.672268907563025,0.547400611620795,0.5425867507886437,0.34615384615384615,0.32727272727272727,0.16666666666666669,0.1992818671454219,23.20833333333333
0.5974842767295596,0.7338935574229691,0.5443425076452599,0.5520504731861209,0.3846153846153846,0.2727272727272727,0.37083333333333335,0.2315978456014363,15.166666666666664
0.578616352201258,0.7338935574229691,0.5596330275229358,0.5678233438485805,0.46153846153846156,0.4363636363636364,0.3625,0.2944344703770198,21.25
0.7169811320754718,0.7619047619047618,0.565749235474006,0.4321766561514231,0.1282051282051282,0.2909090909090909,0.425,0.3644524236983842,81.83333333333333
0.7075471698113207,0.7759103641456581,0.6116207951070336,0.46056782334385105,0.23076923076923078,0.4181818181818182,0.22916666666666669,0.2315978456014363,105.33333333333331
0.7672955974842768,0.7843137254901958,0.6636085626911314,0.4447949526813879,0.17948717948717952,0.2727272727272727,0.3208333333333333,0.4649910233393178,117.75
0.7264150943396226,0.7507002801120447,0.6544342507645259,0.5141955835962122,0.21794871794871795,0.2909090909090909,0.3208333333333333,0.2944344703770198,84.5
0.6761006289308176,0.7507002801120447,0.6697247706422017,0.4921135646687702,0.3205128205128205,0.2909090909090909,0.25416666666666665,0.2621184919210054,46.91666666666666
0.679245283018868,0.7450980392156862,0.6146788990825688,0.3943217665615144,0.34615384615384615,0.2909090909090909,0.2458333333333333,0.2315978456014363,104.625
0.7106918238993711,0.7871148459383751,0.620795107033639,0.3596214511041005,0.1923076923076923,0.3636363636363636,0.16666666666666669,0.16517055655296228,110.875
0.7484276729559749,0.8067226890756302,0.6330275229357797,0.37539432176656007,0.20512820512820512,0.2909090909090909,0.3,0.2315978456014363,42.95833333333334
0.6698113207547169,0.8067226890756302,0.7278287461773699,0.4984227129337526,0.35897435897435903,0.3636363636363636,0.6333333333333332,0.43087971274685816,0.0
0.7672955974842768,0.8039215686274509,0.7094801223241589,0.5110410094637245,0.3205128205128205,0.2909090909090909,0.1375,0.10233393177737882,120.875
0.7295597484276728,0.8039215686274509,0.7431192660550457,0.5299684542586753,0.42307692307692313,0.2909090909090909,0.2625,0.3644524236983842,79.91666666666667
0.7767295597484276,0.7843137254901958,0.6727828746177369,0.48580441640378424,0.23076923076923078,0.3636363636363636,0.5541666666666666,0.3644524236983842,0.0
0.7767295597484276,0.823529411764706,0.6972477064220183,0.3596214511041005,0.05128205128205132,0.2909090909090909,0.46249999999999997,0.43087971274685816,94.75
0.7295597484276728,0.8123249299719887,0.6636085626911314,0.2933753943217674,0.11538461538461542,0.2909090909090909,0.48333333333333334,0.39856373429084385,142.5
0.7232704402515724,0.7983193277310922,0.6605504587155963,0.2460567823343851,0.1923076923076923,0.2909090909090909,0.40833333333333327,0.3644524236983842,133.375
0.820754716981132,0.8683473389355739,0.7737003058103975,0.33123028391167253,0.20512820512820512,0.2727272727272727,0.2833333333333333,0.39856373429084385,147.83333333333334
0.8616352201257862,0.9019607843137253,0.7247706422018347,0.3123028391167182,0.11538461538461542,0.2909090909090909,0.37083333333333335,0.2944344703770198,158.29166666666666
0.8616352201257862,0.9019607843137253,0.819571865443425,0.2933753943217674,0.15384615384615385,0.2909090909090909,0.3083333333333333,0.2315978456014363,149.58333333333334
0.7610062893081762,0.7787114845938375,0.7094801223241589,0.3848580441640408,0.3076923076923077,0.2909090909090909,0.12916666666666665,0.16517055655296228,101.5
0.8238993710691822,0.8403361344537813,0.7553516819571864,0.29968454258675337,0.23076923076923078,0.2909090909090909,0.21666666666666665,0.1992818671454219,106.5
0.7515723270440251,0.7731092436974788,0.7584097859327217,0.2933753943217674,0.34615384615384615,0.2909090909090909,0.07500000000000001,0.10233393177737882,128.125
0.9276729559748429,0.9747899159663865,0.7920489296636084,0.2429022082018939,0.11538461538461542,0.2909090909090909,0.6083333333333333,0.4649910233393178,101.95833333333331
0.9276729559748429,0.9747899159663865,0.892966360856269,0.2397476340694027,0.15384615384615385,0.2909090909090909,0.425,0.2944344703770198,98.41666666666669
0.9465408805031446,0.9887955182072828,0.856269113149847,0.2397476340694027,0.07692307692307693,0.2909090909090909,0.48333333333333334,0.43087971274685816,94.375
0.9748427672955975,0.9859943977591036,0.9327217125382262,0.20820189274447998,0.15384615384615385,0.2909090909090909,0.39999999999999997,0.3644524236983842,107.625
0.9276729559748429,0.9467787114845937,0.8960244648318042,0.21766561514195715,0.15384615384615385,0.3636363636363636,0.3208333333333333,0.33572710951526036,110.41666666666669
0.9088050314465408,0.9187675070028011,0.9235474006116207,0.2460567823343851,0.2692307692307693,0.2909090909090909,0.3208333333333333,0.33572710951526036,95.83333333333331
0.8459119496855345,0.8627450980392156,0.7584097859327217,0.23028391167192552,0.34615384615384615,0.2909090909090909,0.425,0.2944344703770198,72.25
0.7924528301886791,0.8627450980392156,0.8165137614678898,0.33123028391167253,0.5256410256410257,0.2909090909090909,0.5458333333333333,0.33572710951526036,38.66666666666666
0.8081761006289307,0.8039215686274509,0.8134556574923547,0.29968454258675337,0.5512820512820513,0.3636363636363636,0.5375,0.3644524236983842,45.375
0.8616352201257862,0.8543417366946776,0.8807339449541284,0.25867507886435703,0.5,0.2909090909090909,0.4375,0.2621184919210054,65.16666666666667
0.8616352201257862,0.9355742296918766,0.7859327217125381,0.201892744479494,0.47435897435897434,0.2909090909090909,0.2916666666666667,0.2315978456014363,66.08333333333333
0.8647798742138364,0.8403361344537813,0.8899082568807338,0.16403785488959244,0.5641025641025641,0.2909090909090909,0.5541666666666666,0.2944344703770198,77.66666666666667
0.8930817610062893,0.8515406162464986,0.9235474006116207,0.11671924290221014,0.41025641025641024,0.2909090909090909,0.33749999999999997,0.2315978456014363,70.25
0.7421383647798743,0.823529411764706,0.8807339449541284,0.2239747634069431,0.7051282051282051,0.2909090909090909,0.40833333333333327,0.3644524236983842,56.29166666666666
0.7452830188679245,0.8067226890756302,0.8501529051987766,0.19558359621451515,0.6794871794871795,0.2909090909090909,0.31666666666666665,0.3644524236983842,77.0
0.7264150943396226,0.8067226890756302,0.7522935779816513,0.201892744479494,0.6538461538461539,0.3636363636363636,0.5083333333333332,0.2621184919210054,32.958333333333336
0.7232704402515724,0.7198879551820727,0.7584097859327217,0.23659305993690793,0.717948717948718,0.2909090909090909,0.16249999999999998,0.2315978456014363,80.625
0.8270440251572326,0.8011204481792716,0.7737003058103975,0.1924290220820204,0.4871794871794872,0.2727272727272727,0.18333333333333332,0.1992818671454219,90.70833333333331
0.9088050314465408,0.8739495798319327,0.8348623853211008,0.1261829652996873,0.3717948717948718,0.2909090909090909,0.2916666666666667,0.2944344703770198,97.29166666666669
0.7641509433962264,0.8291316526610643,0.8501529051987766,0.2429022082018939,0.6923076923076923,0.2909090909090909,0.46249999999999997,0.2944344703770198,50.70833333333334
0.770440251572327,0.7254901960784313,0.8318042813455656,0.21766561514195715,0.7051282051282051,0.2909090909090909,0.2458333333333333,0.2315978456014363,40.375
0.770440251572327,0.764705882352941,0.8440366972477064,0.1671924290220801,0.6538461538461539,0.2909090909090909,0.3208333333333333,0.33572710951526036,49.41666666666666
0.8553459119496853,0.823529411764706,0.8501529051987766,0.11671924290221014,0.5384615384615384,0.2909090909090909,0.3541666666666667,0.2315978456014363,61.875
0.820754716981132,0.7787114845938375,0.8685015290519876,0.13564668769716093,0.6025641025641025,0.2909090909090909,0.37083333333333335,0.2944344703770198,0.0
0.7830188679245282,0.7787114845938375,0.82262996941896,0.1892744479495292,0.717948717948718,0.2909090909090909,0.25416666666666665,0.16517055655296228,29.66666666666667
0.7672955974842768,0.7058823529411764,0.8532110091743118,0.27129337539432186,0.7820512820512819,0.2909090909090909,0.2833333333333333,0.16517055655296228,49.125
0.7421383647798743,0.7282913165266104,0.8318042813455656,0.1892744479495292,0.7435897435897436,0.2909090909090909,0.3,0.2315978456014363,43.66666666666666
0.7075471698113207,0.7170868347338935,0.7522935779816513,0.15457413249211527,0.7820512820512819,0.2727272727272727,0.2916666666666667,0.2315978456014363,29.83333333333333
0.7893081761006289,0.753501400560224,0.7889908256880733,0.23028391167192552,0.7051282051282051,0.2909090909090909,0.32916666666666666,0.2315978456014363,35.208333333333336
0.7672955974842768,0.7675070028011205,0.8623853211009173,0.1892744479495292,0.717948717948718,0.2909090909090909,0.14583333333333331,0.16517055655296228,37.625
0.7861635220125787,0.7675070028011205,0.819571865443425,0.2145110410094624,0.7435897435897436,0.2909090909090909,0.3083333333333333,0.16517055655296228,41.458333333333336
0.7610062893081762,0.7170868347338935,0.7889908256880733,0.11041009463722418,0.7307692307692307,0.2909090909090909,0.4166666666666667,0.2944344703770198,38.583333333333336
0.6320754716981132,0.7170868347338935,0.7400611620795106,0.23659305993690793,0.9358974358974359,0.14545454545454548,0.2458333333333333,0.2315978456014363,36.0
0.7044025157232705,0.672268907563025,0.7308868501529051,0.1514195583596205,0.846153846153846,0.19999999999999998,0.09166666666666667,0.9605026929982047,70.58333333333333
0.6855345911949686,0.6890756302521007,0.8042813455657492,0.1261829652996873,0.858974358974359,0.23636363636363641,0.27499999999999997,0.2315978456014363,33.166666666666664
0.7452830188679245,0.7086834733893557,0.7584097859327217,0.11671924290221014,0.7307692307692307,0.2909090909090909,0.2,0.2315978456014363,38.25
0.7327044025157232,0.7198879551820727,0.801223241590214,0.1892744479495292,0.8076923076923077,0.2909090909090909,0.1375,0.16517055655296228,26.58333333333333
0.7012578616352201,0.6694677871148459,0.82262996941896,0.15772870662460647,0.7948717948717949,0.2909090909090909,0.39166666666666666,0.2315978456014363,15.416666666666664
0.7672955974842768,0.703081232492997,0.7920489296636084,0.21135646687697474,0.717948717948718,0.2909090909090909,0.2625,0.16517055655296228,41.375
0.7893081761006289,0.7338935574229691,0.8409785932721712,0.2555205047318623,0.6538461538461539,0.2909090909090909,0.47083333333333327,0.2944344703770198,25.54166666666667
0.8018867924528301,0.7366946778711484,0.837920489296636,0.2933753943217674,0.6282051282051282,0.2909090909090909,0.37083333333333335,0.2315978456014363,28.375
0.6823899371069182,0.5826330532212884,0.7737003058103975,0.32492113564668657,0.8717948717948718,0.19999999999999998,0.11249999999999999,0.10233393177737882,50.33333333333334
0.6729559748427674,0.588235294117647,0.7889908256880733,0.287066246056785,0.8717948717948718,0.2909090909090909,0.31666666666666665,0.2944344703770198,35.375
0.6509433962264151,0.588235294117647,0.7767584097859326,0.2933753943217674,0.8974358974358974,0.2909090909090909,0.11249999999999999,0.13464991023339318,31.91666666666667
0.7358490566037736,0.6946778711484594,0.8318042813455656,0.26813880126183065,0.7564102564102564,0.2909090909090909,0.40833333333333327,0.2944344703770198,35.291666666666664
0.7232704402515724,0.703081232492997,0.7981651376146789,0.27760252365930427,0.7564102564102564,0.2909090909090909,0.32916666666666666,0.2944344703770198,26.83333333333333
0.6603773584905661,0.5854341736694677,0.7584097859327217,0.32492113564668657,0.8717948717948718,0.2909090909090909,0.2833333333333333,0.2315978456014363,21.125
0.6823899371069182,0.6526610644257702,0.7951070336391436,0.26813880126183065,0.846153846153846,0.2909090909090909,0.19166666666666665,0.2944344703770198,35.708333333333336
0.6509433962264151,0.6638655462184873,0.7461773700305809,0.2397476340694027,0.8974358974358974,0.14545454545454548,0.20833333333333334,0.2944344703770198,43.58333333333334
0.7075471698113207,0.6890756302521007,0.7584097859327217,0.23659305993690793,0.7820512820512819,0.32727272727272727,0.3083333333333333,0.49371633752244165,46.04166666666666
0.7452830188679245,0.7478991596638654,0.8501529051987766,0.2460567823343851,0.7948717948717949,0.19999999999999998,0.06666666666666667,0.10233393177737882,82.875
0.7987421383647799,0.753501400560224,0.819571865443425,0.20820189274447998,0.6923076923076923,0.2909090909090909,0.25416666666666665,0.2315978456014363,64.91666666666667
0.7955974842767295,0.7198879551820727,0.8440366972477064,0.2618296529968447,0.5769230769230769,0.4181818181818182,0.6874999999999999,0.49371633752244165,30.66666666666667
0.7044025157232705,0.6834733893557423,0.7920489296636084,0.37539432176656007,0.717948717948718,0.2909090909090909,0.21666666666666665,0.13464991023339318,34.416666666666664
0.7389937106918238,0.7226890756302521,0.782874617737003,0.38170347003154603,0.6153846153846154,0.5090909090909091,0.6,0.3644524236983842,33.166666666666664
0.7861635220125787,0.7310924369747899,0.8256880733944953,0.38170347003154603,0.5,0.4181818181818182,0.5833333333333333,0.3644524236983842,30.625
0.7830188679245282,0.7422969187675069,0.7920489296636084,0.3533123028391181,0.4871794871794872,0.4363636363636364,0.6249999999999999,0.43087971274685816,30.33333333333333
0.7610062893081762,0.7226890756302521,0.7645259938837919,0.41955835962145116,0.4871794871794872,0.3636363636363636,0.2708333333333333,0.2315978456014363,0.0
0.720125786163522,0.6834733893557423,0.7889908256880733,0.4984227129337526,0.6025641025641025,0.2909090909090909,0.2458333333333333,0.2315978456014363,0.0
0.7106918238993711,0.7058823529411764,0.7370030581039755,0.5078864353312298,0.641025641025641,0.2909090909090909,0.16249999999999998,0.16517055655296228,0.0
0.7515723270440251,0.7338935574229691,0.7889908256880733,0.49526813880126497,0.6923076923076923,0.23636363636363641,0.09999999999999999,0.10233393177737882,76.875
0.770440251572327,0.7450980392156862,0.7889908256880733,0.4069400630914828,0.6282051282051282,0.2909090909090909,0.06666666666666667,0.10233393177737882,83.45833333333333
0.7830188679245282,0.7563025210084032,0.7920489296636084,0.31545741324921295,0.5512820512820513,0.3818181818181818,0.14583333333333331,0.16517055655296228,71.66666666666667
0.7295597484276728,0.7394957983193277,0.7155963302752292,0.3470031545741321,0.5897435897435898,0.2909090909090909,0.0625,0.10233393177737882,69.70833333333333
0.6918238993710693,0.6806722689075629,0.7706422018348622,0.3596214511041005,0.717948717948718,0.2909090909090909,0.3833333333333333,0.8976660682226212,62.375
0.6163522012578617,0.6806722689075629,0.7339449541284403,0.37539432176656007,0.858974358974359,0.2909090909090909,0.2375,0.16517055655296228,24.875
0.6886792452830188,0.7226890756302521,0.7737003058103975,0.43848580441640195,0.7564102564102564,0.4181818181818182,0.22083333333333333,0.1992818671454219,43.95833333333334
0.6886792452830188,0.69187675070028,0.7339449541284403,0.47949526813880183,0.7820512820512819,0.2909090909090909,0.14583333333333331,0.13464991023339318,41.5
0.7012578616352201,0.6834733893557423,0.7431192660550457,0.4511041009463703,0.717948717948718,0.2909090909090909,0.2916666666666667,0.33572710951526036,38.79166666666666
0.7044025157232705,0.6778711484593837,0.7278287461773699,0.5141955835962122,0.6666666666666666,0.2909090909090909,0.25416666666666665,0.1992818671454219,30.33333333333333
0.6981132075471697,0.703081232492997,0.782874617737003,0.5678233438485805,0.6153846153846154,0.4181818181818182,0.3,0.1992818671454219,26.66666666666667
0.6666666666666665,0.6694677871148459,0.7094801223241589,0.5331230283911665,0.6025641025641025,0.4181818181818182,0.39999999999999997,0.2315978456014363,29.0
0.7138364779874213,0.69187675070028,0.7431192660550457,0.5552050473186121,0.6794871794871795,0.2727272727272727,0.037500000000000006,0.028725314183123872,61.70833333333334
0.7358490566037736,0.69187675070028,0.7584097859327217,0.58359621451104,0.6666666666666666,0.2727272727272727,0.04583333333333334,0.10233393177737882,60.54166666666666
0.7358490566037736,0.7226890756302521,0.7584097859327217,0.5993690851735032,0.6666666666666666,0.32727272727272727,0.175,0.16517055655296228,41.583333333333336
0.6509433962264151,0.6526610644257702,0.6972477064220183,0.5205047318611982,0.8333333333333333,0.23636363636363641,0.0,0.028725314183123872,80.04166666666667
0.6540880503144655,0.6358543417366945,0.7033639143730885,0.4921135646687702,0.7692307692307692,0.2727272727272727,0.2375,0.2944344703770198,82.83333333333333
0.6257861635220126,0.6386554621848739,0.6452599388379204,0.5457413249211349,0.717948717948718,0.23636363636363641,0.12083333333333332,0.16517055655296228,95.25
0.5943396226415094,0.6554621848739496,0.5963302752293577,0.6309148264984223,0.6025641025641025,0.19999999999999998,0.1375,0.2315978456014363,126.16666666666669
0.5754716981132075,0.6442577030812323,0.5382262996941896,0.6088328075709768,0.6282051282051282,0.19999999999999998,0.02916666666666667,0.0628366247755835,136.70833333333334
0.5691823899371069,0.630252100840336,0.529051987767584,0.5741324921135664,0.6153846153846154,0.19999999999999998,0.04583333333333334,0.10233393177737882,160.66666666666666
0.5471698113207548,0.5658263305322128,0.5351681957186544,0.6214511041009487,0.6923076923076923,0.1272727272727273,0.04583333333333334,0.13464991023339318,245.66666666666663
0.5534591194968554,0.6050420168067225,0.565749235474006,0.6214511041009487,0.6666666666666666,0.14545454545454548,0.0,0.028725314183123872,261.6666666666667
0.5125786163522013,0.5938375350140055,0.5504587155963302,0.6025236593059944,0.6538461538461539,0.09090909090909094,0.09166666666666667,0.13464991023339318,272.4166666666667
0.5471698113207548,0.5686274509803921,0.510703363914373,0.7097791798107274,0.5384615384615384,0.19999999999999998,0.12083333333333332,0.16517055655296228,149.625
0.5377358490566038,0.5798319327731092,0.5626911314984708,0.6940063091482642,0.6538461538461539,0.23636363636363641,0.037500000000000006,0.028725314183123872,99.70833333333331
0.4937106918238993,0.526610644257703,0.49847094801223235,0.7287066246056781,0.6025641025641025,0.1272727272727273,0.20833333333333334,0.16517055655296228,217.375
0.4465408805031446,0.5126050420168067,0.4159021406727828,0.7728706624605692,0.5,0.09090909090909094,0.2458333333333333,0.2944344703770198,309.375
0.4213836477987422,0.48459383753501395,0.4281345565749235,0.7570977917981097,0.7435897435897436,0.05454545454545454,0.14583333333333331,0.16517055655296228,321.5416666666667
0.38364779874213834,0.48459383753501395,0.4434250764525993,0.7476340694006325,0.7692307692307692,0.05454545454545454,0.037500000000000006,0.10233393177737882,278.0
0.3899371069182391,0.4425770308123249,0.37920489296636084,0.7917981072555236,0.7564102564102564,0.09090909090909094,0.0,0.028725314183123872,192.33333333333331
0.3490566037735849,0.4593837535014005,0.33639143730886845,0.719242902208201,0.6153846153846154,0.1272727272727273,0.10833333333333334,0.16517055655296228,224.16666666666663
0.34276729559748437,0.4425770308123249,0.34250764525993876,0.7476340694006325,0.6153846153846154,0.14545454545454548,0.12916666666666665,0.2315978456014363,196.75
0.3238993710691824,0.47058823529411764,0.3058103975535168,0.7886435331230288,0.641025641025641,0.14545454545454548,0.020833333333333332,0.10233393177737882,221.54166666666663
0.3490566037735849,0.4789915966386553,0.34862385321100914,0.7539432176656149,0.6025641025641025,0.19999999999999998,0.2833333333333333,0.33572710951526036,166.70833333333334
0.36163522012578614,0.5126050420168067,0.31804281345565744,0.6656151419558363,0.5256410256410257,0.2727272727272727,0.09166666666666667,0.16517055655296228,130.70833333333334
0.3553459119496855,0.5238095238095237,0.3119266055045871,0.6845425867507906,0.6153846153846154,0.14545454545454548,0.06666666666666667,0.16517055655296228,194.70833333333331
0.45283018867924535,0.5322128851540615,0.4220183486238532,0.6719242902208187,0.47435897435897434,0.23636363636363641,0.375,0.3644524236983842,134.45833333333334
0.459119496855346,0.5322128851540615,0.45871559633027514,0.6435331230283907,0.4871794871794872,0.2909090909090909,0.3833333333333333,0.2621184919210054,110.0
0.38679245283018865,0.5322128851540615,0.38226299694189597,0.7318611987381729,0.6666666666666666,0.23636363636363641,0.09999999999999999,0.13464991023339318,160.0
0.35849056603773594,0.5098039215686273,0.3058103975535168,0.776025236593064,0.5897435897435898,0.19999999999999998,0.05416666666666667,0.10233393177737882,118.91666666666669
0.330188679245283,0.5210084033613444,0.2996941896024465,0.7665615141955797,0.6794871794871795,0.14545454545454548,0.0625,0.16517055655296228,176.375
0.33647798742138363,0.5210084033613444,0.2813455657492354,0.7917981072555236,0.6923076923076923,0.14545454545454548,0.04583333333333334,0.16517055655296228,185.95833333333331
0.29245283018867924,0.4565826330532212,0.2782874617737003,0.7223974763406922,0.7820512820512819,0.1272727272727273,0.02916666666666667,0.0628366247755835,239.125
0.29874213836477986,0.434173669467787,0.2905198776758409,0.690851735015773,0.7820512820512819,0.09090909090909094,0.07500000000000001,0.2315978456014363,312.2083333333333
0.3081761006289308,0.4117647058823528,0.33027522935779813,0.6529968454258679,0.6923076923076923,0.23636363636363641,0.40833333333333327,0.3644524236983842,121.33333333333331
0.27358490566037735,0.42296918767506986,0.2507645259938837,0.6719242902208187,0.7948717948717949,0.1272727272727273,0.012499999999999997,0.028725314183123872,202.875
0.27672955974842767,0.42296918767506986,0.2874617737003058,0.7444794952681377,0.8717948717948718,0.05454545454545454,0.09166666666666667,0.10233393177737882,260.1666666666667
0.3018867924528302,0.3529411764705881,0.33027522935779813,0.6719242902208187,0.9102564102564101,0.05454545454545454,0.11249999999999999,0.16517055655296228,277.7083333333333
0.27358490566037735,0.2773109243697478,0.35474006116207946,0.7728706624605692,0.9358974358974359,0.05454545454545454,0.16666666666666669,0.13464991023339318,284.1666666666667
0.24842767295597484,0.17086834733893552,0.38226299694189597,0.8012618296529936,0.9615384615384615,0.03636363636363637,0.0,0.028725314183123872,288.4166666666667
